radeg,dedeg,nuvmag,e_nuvmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,uymag,e_uymag,uhmag,e_uhmag,ukmag,e_ukmag,2jmag,e_2jmag,2hmag,e_2hmag,2kmag,e_2kmag,extu,extg,extr,exti,extz,exty,extj,exth,extk,uvm2mag,e_uvm2mag,extnuv,extuvm2,logmstar,modelnuv_r,modelnuv_rcorr,deextrestnuvmag,deextrestrmag,smoothrestnuvmag,smoothrestrmag,modelu_r,modelu_rcorr,deextrestumag,smoothrestumag,modelu_i,modelu_icorr,deextrestimag,smoothrestimag,modelu_j,modelu_jcorr,deextrestjmag,smoothrestjmag,modelu_k,modelu_kcorr,deextrestkmag,smoothrestkmag,modelg_r,modelg_rcorr,deextrestgmag,smoothrestgmag,modelg_i,modelg_icorr,modelg_j,modelg_jcorr,modelg_k,modelg_kcorr,modelnuv_k,modelnuv_kcorr,kcorrr,f_a,f_b,cz,econame,r50,r90,b_a,mhidet,emhidet,mhilim,confused,mhi_corr,emhi_corr_rand,emhi_corr_sys,hitelescope,absrmag,modelabsrmag,absgmag,nuvmag_withoutasterisk,e_nuvmag_withoutasterisk,umag_withoutasterisk,e_umag_withoutasterisk,gmag_withoutasterisk,e_gmag_withoutasterisk,rmag_withoutasterisk,e_rmag_withoutasterisk,imag_withoutasterisk,e_imag_withoutasterisk,zmag_withoutasterisk,e_zmag_withoutasterisk,uymag_withoutasterisk,e_uymag_withoutasterisk,uhmag_withoutasterisk,e_uhmag_withoutasterisk,ukmag_withoutasterisk,e_ukmag_withoutasterisk,2jmag_withoutasterisk,e_2jmag_withoutasterisk,2hmag_withoutasterisk,e_2hmag_withoutasterisk,2kmag_withoutasterisk,e_2kmag_withoutasterisk,uvm2mag_withoutasterisk,e_uvm2mag_withoutasterisk,r50_in_kpc,r90_in_kpc,mu_delta,logmgas,logmgastype,loscmvgdist,vhel,fofgrp,fofgrpradeg,fofgrpdedeg,fofgrpcz,fofgrpn,fofgrpabsrmag,fofgrpgiantabsrmag,foflogmhvir,foflogmh200,fofgrpmhi,foffc,logmstarfofgrp,logmbaryfofgrp,foflogmhdyn,fofskycutoffflag,name,logmbary,g3grp_l,g3logmh_l,g3logmh200_l,g3grplogG_l,g3grplogS_l,g3grplogB_l,g3grpabsrmag_l,g3grpgiantabsrmag_l,g3grpmhi_l,g3cenmhi_l,g3satmhi_l,g3grpradeg_l,g3grpdedeg_l,g3grpcz_l,g3fc_l,g3grpngi_l,g3grpndw_l,g3grpnndens_l,g3grpedgeflag_l,g3grpnndens2d_l,g3grpedgeflag2d_l,g3grpedgescale2d_l,g3grptcross_l,g3logmhdyn_l,g3skycutoffflag_l
38.2691,0.9311,18.636,0.025,17.88,0.04,16.939,0.021,16.651,0.022,16.505,0.023,16.325,0.122,15.883,0.383,15.159,0.707,14.74,0.615,0.0,0.0,14.595,0.503,0.0,0.0,0.1147,0.0844,0.0612,0.0464,0.0329,0.0267,0.0201,0.0128,0.0082,0.0,0.0,0.2041,0.2095,8.683799743900543,1.7840881,1.4649506,-16.995,-18.46,-16.455,-18.239,1.1608543,0.99459076,-17.465,-17.079,1.2972717,1.0817719,-18.547,-18.376,2.391983,2.085661,-19.551,-19.471,3.1843376,2.820732,-20.286,-20.263,0.22050476,0.13964462,-18.32,-18.019,0.35692215,0.22682571,1.4516335,1.2307148,2.243988,1.965786,3.8075714,3.291092,0.0096810395,0.0,1.0,6521.4,notineco,7.06,14.71,0.74,1012717647.4970984,141780075.11856446,0.0,0,0.0,0.0,0.0,ALFALFA,-18.291,-18.274,-18.026,18.636,0.025,17.88,0.04,16.939,0.021,16.651,0.022,16.505,0.023,16.325,0.122,15.883,0.383,15.159,0.707,14.74,0.615,0.0,0.0,14.595,0.503,0.0,0.0,0.0,0.0,3.1034353119087856,6.466222866597485,7.561186164717329,9.151616413687492,0.0,92.6409677606426,6484.036099583718,46043.0,38.06099253139165,1.1464646916149954,6620.092101697506,17.0,-23.186469781948222,-23.024418132144906,13.484973475776062,13.365973475776062,9.973533945026688,0.0,11.418564495704874,11.433877997419664,13.53685587406348,0.0,rf0374,9.278900051951931,27417.0,13.48984355069643,13.37084355069643,10.50446656308015,11.478484910086188,11.522304850718427,-23.446904918828203,-23.300622353888706,10.358338527401912,9.126014609406125,10.332126507623547,38.054082636839155,1.0989050293691927,6604.959442037053,0.0,7.0,16.0,12.617313992016777,1.0,13.108826164278288,1.0,1.9941609545569943,1.3686301768955378,13.84615673763808,0.0
38.3815,1.1399,16.824,0.026,15.762,0.136,14.564,0.026,13.956,0.024,13.635,0.023,13.381,0.021,12.651,0.026,11.588,0.087,11.365,0.067,12.212,0.055,11.546,0.026,11.336,0.048,0.13,0.0957,0.0694,0.0526,0.0373,0.0303,0.0228,0.0145,0.0093,0.0,0.0,0.2314,0.2376,10.34335473528943,2.7534065,1.6548939,-19.591,-21.245,-18.154,-20.907,1.7279091,1.2377796,-20.008,-19.179,2.0218182,1.4396229,-21.447,-21.201,3.337906,2.6193333,-22.627,-22.517,4.244072,3.4470978,-23.455,-23.423,0.5529289,0.34838295,-20.897,-20.354,0.846838,0.5502262,2.1629257,1.7299366,3.0690918,2.557701,5.2695694,3.864212,-0.010280174,0.0,1.0,6316.8,notineco,5.87,16.97,0.95,3668791804.25082,171083806.7662512,0.0,0,0.0,0.0,0.0,ALFALFA,-20.924,-20.941,-20.342,16.824,0.026,15.762,0.136,14.564,0.026,13.956,0.024,13.635,0.023,13.381,0.021,12.651,0.026,11.588,0.087,11.365,0.067,12.212,0.055,11.546,0.026,11.336,0.048,0.0,0.0,2.5014390936804327,7.231587976108507,9.706835079837248,9.71065110289058,0.0,89.74844538476204,6279.007429321307,46053.0,38.38149999999999,1.1399000000000077,6316.800000000002,1.0,-20.924,-20.924,11.982901959985742,11.81885914361321,9.564523067212342,1.0,10.34335473528943,10.410204387634828,-999.0,0.0,rf0375,10.43430655870072,27424.0,12.022901959985743,11.859901959985743,9.71065110289058,10.34335473528943,10.43430655870072,-20.924,-20.924,9.564523067212342,9.564523067212342,-inf,38.38149999999999,1.1399000000000075,6316.800000000002,1.0,1.0,0.0,10.990336518976825,1.0,12.262494908515494,1.0,1.5,0.0,-999.0,0.0
38.4633,1.0809,20.838,0.271,18.6,0.073,17.158,0.028,16.525,0.048,16.208,0.022,15.98,0.032,15.573,0.238,14.566,0.426,14.142,0.279,14.614,0.284,14.014,0.188,14.064,0.499,0.1164,0.0856,0.0621,0.0471,0.0334,0.0271,0.0204,0.013,0.0083,0.0,0.0,0.2071,0.2127,9.263962399186273,4.290969,3.7348452,-14.839,-18.574,-14.153,-18.444,1.9527798,1.7982864,-16.776,-16.491,2.227831,2.039566,-18.815,-18.719,3.4577484,3.2180538,-19.994,-19.949,4.270458,3.9995956,-20.776,-20.762,0.60461617,0.5282059,-18.046,-17.839,0.8796673,0.7694855,2.1095848,1.9479733,2.9222946,2.729515,6.6086473,5.9361544,-0.010734879,0.0,1.0,6596.3,notineco,5.11,14.48,0.76,99754414.05567892,18103567.861420438,0.0,0,0.0,0.0,0.0,AO,-18.443,-18.479,-17.834,20.838,0.271,18.6,0.073,17.158,0.028,16.525,0.048,16.208,0.022,15.98,0.032,15.573,0.238,14.566,0.426,14.142,0.279,14.614,0.284,14.014,0.188,14.064,0.499,0.0,0.0,2.2713685414564377,6.43628502549691,8.694353864265814,8.14506015765718,0.0,93.6996356747669,6559.018213293908,46054.0,38.46420938853704,1.1092933979010724,6665.89919759444,2.0,-20.84397537557883,-20.718,11.947901959985742,11.781901959985744,9.050431738004058,0.0,10.509658474806471,10.52448781426205,-999.0,0.0,rf0376,9.295794747838341,27425.0,11.991901959985743,11.827315980111816,9.196559773682296,10.509658474806471,10.530280615222058,-20.84397537557883,-20.718,9.050431738004058,9.010036928889292,7.998932121978942,38.464209388537036,1.1092933979010724,6665.89919759444,0.0,1.0,1.0,11.89671818288364,1.0,12.443955998561572,1.0,1.2342030807922038,0.6713635440386321,-999.0,0.0
38.4651,1.1371,19.455,0.106,16.822,0.032,15.104,0.02,14.296,0.022,13.88,0.021,13.566,0.022,12.823,0.028,11.672,0.018,11.302,0.462,12.354,0.02,11.631,0.028,11.313,0.078,0.1158,0.0852,0.0618,0.0469,0.0332,0.027,0.0203,0.0129,0.0082,0.0,0.0,0.2061,0.2116,10.484264941222248,5.0319204,3.900282,-17.153,-21.054,-15.691,-20.723,2.4098778,2.0297375,-19.024,-18.313,2.772028,2.310175,-21.334,-21.085,4.2715607,3.671753,-22.696,-22.585,5.2345276,4.5561485,-23.58,-23.548,0.7589493,0.59394646,-20.46,-19.964,1.1210995,0.8743839,2.6206322,2.235962,3.583599,3.1203575,7.8565702,6.426693,-0.019501159,0.0,1.0,6735.5,notineco,4.09,13.89,0.75,0.0,0.0,1023380008.5378878,0,0.0,0.0,0.0,ALFALFA,-20.718,-20.759,-19.933,19.455,0.106,16.822,0.032,15.104,0.02,14.296,0.022,13.88,0.021,13.566,0.022,12.823,0.028,11.672,0.018,11.302,0.462,12.354,0.02,11.631,0.028,11.313,0.078,0.0,0.0,1.8553093467478852,6.300793845068003,10.231416930588976,9.15616496456753,0.0,95.66682323984338,6698.005251380176,46054.0,38.46420938853704,1.1092933979010724,6665.89919759444,2.0,-20.84397537557883,-20.718,11.947901959985742,11.781901959985744,9.050431738004058,1.0,10.509658474806471,10.52448781426205,-999.0,0.0,rf0377,10.504202744005882,27425.0,11.991901959985743,11.827315980111816,9.196559773682296,10.509658474806471,10.530280615222058,-20.84397537557883,-20.718,9.050431738004058,9.010036928889292,7.998932121978942,38.464209388537036,1.1092933979010724,6665.89919759444,1.0,1.0,1.0,11.89671818288364,1.0,12.443955998561572,1.0,1.2342030807922038,0.6713635440386321,-999.0,0.0
38.4846,0.9237,0.0,0.0,16.45,0.027,15.436,0.021,15.037,0.02,14.808,0.021,14.646,0.047,13.946,0.06,13.223,0.172,12.974,0.082,13.788,0.203,13.089,0.392,13.023,0.224,0.1116,0.0821,0.0596,0.0452,0.032,0.026,0.0195,0.0125,0.0079,17.31,0.012,0.1986,0.2039,9.604010979304835,2.1300945,1.8068752,-18.238,-20.045,-17.778,-19.908,1.3593922,1.2104473,-18.834,-18.549,1.5431767,1.3596401,-20.194,-20.092,2.6507244,2.4114437,-21.246,-21.2,3.4071312,3.134945,-21.969,-21.956,0.34415245,0.2760334,-19.769,-19.564,0.52793694,0.4252262,1.6354847,1.4770298,2.3918915,2.200531,4.1778336,3.7313728,0.0027557735,0.0,1.0,6618.6,notineco,12.1,24.58,0.67,5173166534.746468,187735762.7107943,0.0,0,0.0,0.0,0.0,ALFALFA,-19.936,-19.943,-19.56,0.0,0.0,16.45,0.027,15.436,0.021,15.037,0.02,14.808,0.021,14.646,0.047,13.946,0.06,13.223,0.172,12.974,0.082,13.788,0.203,13.089,0.392,13.023,0.224,17.31,0.012,5.396085952059018,10.96163576046369,7.9737134513836,9.859884495134542,0.0,94.0148096764262,6582.004486197287,46055.0,38.4846,0.9237000000000092,6618.600000000001,1.0,-19.936,-19.936,11.628901959985743,11.449901959985745,9.713756459456304,1.0,9.604010979304835,9.963371092815446,-999.0,0.0,rf0378,10.051555470151584,27426.0,11.719901959985743,11.544901959985744,9.859884495134542,9.604010979304835,10.051555470151584,-19.936,-19.936,9.713756459456304,9.713756459456304,-inf,38.4846,0.9237000000000092,6618.600000000001,1.0,1.0,0.0,11.681408065761316,1.0,12.745900227023327,0.0,1.0,0.0,-999.0,0.0
38.671,0.8114,0.0,0.0,17.884,0.035,17.131,0.027,16.853,0.044,16.672,0.03,16.563,0.045,15.519,0.876,15.102,0.341,15.17,0.469,15.182,0.665,0.0,0.0,0.0,0.0,0.1083,0.0797,0.0578,0.0438,0.0311,0.0252,0.019,0.0121,0.0077,18.595,0.048,0.1927,0.1979,8.583501765609101,1.549202,1.1534824,-17.123,-18.276,-16.453,-18.002,1.0696259,0.86297417,-17.413,-16.933,1.208025,0.9405384,-18.354,-18.141,2.3086147,1.9284916,-19.342,-19.241,3.1005898,2.6488113,-20.062,-20.033,0.21564484,0.1156826,-18.161,-17.787,0.35404396,0.19324684,1.4546337,1.1812,2.2466087,1.9015198,3.5801659,2.9393196,0.009479699,0.0,1.0,6384.5,notineco,10.08,21.06,0.58,2796037187.127732,174752324.19548324,0.0,0,0.0,0.0,0.0,ALFALFA,-18.039,-18.036,-17.783,0.0,0.0,17.884,0.035,17.131,0.027,16.853,0.044,16.672,0.03,16.563,0.045,15.519,0.876,15.102,0.341,15.17,0.469,15.182,0.665,0.0,0.0,0.0,0.0,18.595,0.048,4.340340500665722,9.068211403176596,7.172695837847773,9.592670978880983,0.0,90.7056513258413,6348.98273656006,46056.0,38.67099999999999,0.811400000000005,6384.500000000002,1.0,-18.039,-999.0,11.211901959985743,11.014901959985744,9.446542943202743,1.0,8.583501765609101,9.502332122793714,-999.0,0.0,rf0379,9.633238052814313,28160.0,11.239901959985744,11.043901959985742,9.592670978880983,8.583501765609101,9.633238052814313,-18.039,-999.0,9.446542943202745,9.446542943202745,-inf,38.67099999999999,0.811400000000005,6384.500000000002,1.0,0.0,1.0,10.960627501030158,1.0,12.290998794271509,0.0,1.0,0.0,-999.0,0.0
39.0984,0.7086,0.0,0.0,16.192,0.026,14.926,0.02,14.312,0.022,13.957,0.021,13.694,0.021,0.0,0.0,0.0,0.0,11.385,0.196,12.498,0.085,11.673,0.094,11.444,0.165,0.145,0.1067,0.0774,0.0587,0.0416,0.0337,0.0254,0.0162,0.0103,0.0,0.0,0.2579,0.2648,10.264015183284274,2.769127,1.5436935,-19.581,-21.125,-17.895,-20.664,1.7582741,1.1711311,-19.954,-18.906,2.0732784,1.3662243,-21.32,-20.979,3.5306435,2.6330872,-22.587,-22.436,4.5054855,3.5008469,-23.455,-23.411,0.560627,0.3083725,-20.817,-20.103,0.87563133,0.50346565,2.3329964,1.7703285,3.3078384,2.6380882,5.5163383,3.8734093,-0.011360489,0.0,1.0,6620.6,notineco,16.03,38.3,0.31,13191144491.472322,313080823.3677036,0.0,0,0.0,0.0,0.0,ALFALFA,-20.68,-20.699,-20.094,0.0,0.0,16.192,0.026,14.926,0.02,14.312,0.022,13.957,0.021,13.694,0.021,0.0,0.0,0.0,0.0,11.385,0.196,12.498,0.085,11.673,0.094,11.444,0.165,0.0,0.0,7.15080165523512,17.08519671837212,8.55051758654875,10.26641051316304,0.0,94.04307587560922,6586.952907537136,46057.0,39.098399999999984,0.7086000000000086,6620.600000000001,1.0,-20.68,-20.68,11.880901959985744,11.712901959985745,10.1202824774848,1.0,10.264015183284274,10.499098049466769,-999.0,0.0,rf0380,10.566244495301078,27427.0,11.935901959985744,11.769901959985743,10.26641051316304,10.264015183284274,10.566244495301078,-20.68,-20.68,10.120282477484801,10.120282477484801,-inf,39.098399999999984,0.7086000000000086,6620.600000000001,1.0,1.0,0.0,11.471369019837821,1.0,11.667105933517348,1.0,1.0401750198886237,0.0,-999.0,0.0
39.3792,-1.1246,0.0,0.0,18.079,0.053,17.171,0.027,16.829,0.036,16.652,0.03,16.492,0.065,0.0,0.0,14.929,0.214,13.648,1.061,15.298,0.499,14.766,0.118,14.437,0.198,0.1627,0.1197,0.0869,0.0659,0.0467,0.0379,0.0285,0.0182,0.0116,18.812,0.065,0.2896,0.2973,8.724462228788862,1.7302246,1.1346931,-17.455,-18.589,-16.455,-18.185,1.1685638,0.8576393,-17.732,-17.016,1.3413677,0.9400101,-18.672,-18.358,2.521782,1.9539356,-19.686,-19.538,3.3676338,2.6947517,-20.426,-20.384,0.2689209,0.11909485,-18.47,-17.916,0.44172478,0.2014656,1.622139,1.2153912,2.4679909,1.9562073,3.9292946,2.9718056,0.006113523,0.0,1.0,6826.5,notineco,3.75,7.79,0.8,887873296.4742223,98010093.9695583,0.0,0,0.0,0.0,0.0,GBT,-18.24,-18.221,-17.93,0.0,0.0,18.079,0.053,17.171,0.027,16.829,0.036,16.652,0.03,16.492,0.065,0.0,0.0,14.929,0.214,13.648,1.061,15.298,0.499,14.766,0.118,14.437,0.198,18.812,0.065,1.723430002597702,3.580138592062959,8.108931913488961,9.094479030096286,0.0,96.95261646348392,6800.992026644611,46058.0,39.3792,-1.1245999999999987,6826.500000000001,1.0,-18.24,-999.0,11.248901959985742,11.053901959985742,8.948350994418048,1.0,8.724462228788862,9.151707093588346,-999.0,0.0,rf0381,9.248769990819326,28161.0,11.283901959985743,11.090901959985743,9.094479030096286,8.724462228788862,9.248769990819326,-18.24,-999.0,8.948350994418048,8.948350994418048,-inf,39.3792,-1.1245999999999987,6826.500000000001,1.0,0.0,1.0,9.638615023347025,1.0,10.254762294178109,1.0,1.830512404358915,0.0,-999.0,0.0
39.6993,1.2225,0.0,0.0,17.967,0.039,16.255,0.02,15.459,0.024,15.077,0.023,14.796,0.023,13.992,0.055,12.902,0.137,12.674,0.09,14.053,0.516,12.914,0.039,12.626,0.031,0.1739,0.128,0.0928,0.0704,0.0499,0.0405,0.0304,0.0194,0.0124,21.347,0.144,0.3095,0.3178,10.044322010196126,5.4585886,4.9988832,-14.631,-19.629,-14.127,-19.586,2.32057,2.246334,-17.383,-17.265,2.6702652,2.5833244,-19.966,-19.936,4.0341816,3.930441,-21.314,-21.3,4.9578514,4.8444633,-22.228,-22.223,0.7520962,0.7195358,-18.91,-18.834,1.1017914,1.0565262,2.4657078,2.4036427,3.3893776,3.317665,8.09587,7.5970125,-0.018941637,0.0,1.0,6761.6,notineco,2.85,7.99,0.58,0.0,0.0,348229748.4303878,0,0.0,0.0,0.0,AO,-19.594,-19.622,-18.833,0.0,0.0,17.967,0.039,16.255,0.02,15.459,0.024,15.077,0.023,14.796,0.023,13.992,0.055,12.902,0.137,12.674,0.09,14.053,0.516,12.914,0.039,12.626,0.031,21.347,0.144,1.2976929411122586,3.6380935436796302,9.951807187638256,8.687993904778054,0.0,96.03562408021192,6728.015678652189,46059.0,39.69929999999999,1.2225000000000037,6761.600000000002,1.0,-19.594,-19.594,11.534901959985744,11.352901959985743,8.541865869099816,1.0,10.044322010196126,10.057767849162037,-999.0,0.0,rf0382,10.063031750173067,27428.0,11.639901959985743,11.461901959985743,8.687993904778054,10.044322010196126,10.063031750173067,-19.594,-19.594,8.541865869099816,8.541865869099816,-inf,39.69929999999999,1.2225000000000035,6761.600000000002,1.0,1.0,0.0,10.43241373343922,1.0,11.590757822288566,1.0,1.9199510403916769,0.0,-999.0,0.0
39.7941,1.1434,0.0,0.0,17.434,0.027,15.881,0.021,15.058,0.033,14.627,0.044,14.297,0.022,13.493,0.06,12.315,0.013,11.974,0.023,12.856,0.074,12.247,0.036,11.859,0.049,0.1967,0.1447,0.105,0.0796,0.0564,0.0458,0.0344,0.022,0.014,19.784,0.579,0.35,0.3593,9.963068582960988,4.5062895,3.5203762,-16.495,-20.015,-15.304,-19.811,2.2959003,1.9303226,-18.085,-17.515,2.665989,2.2381058,-20.323,-20.181,4.265196,3.7485714,-21.833,-21.78,5.2684402,4.7134094,-22.798,-22.783,0.7276974,0.57878304,-19.436,-19.083,1.097786,0.88656616,2.6969929,2.3970318,3.7002373,3.3618698,7.4788294,6.303463,-0.016768428,0.0,1.0,6184.9,notineco,6.49,14.99,0.4,0.0,0.0,315484648.355131,0,0.0,0.0,0.0,AO,-19.811,-19.843,-19.028,0.0,0.0,17.434,0.027,15.881,0.021,15.058,0.033,14.627,0.044,14.297,0.022,13.493,0.06,12.315,0.013,11.974,0.023,12.856,0.074,12.247,0.036,11.859,0.049,19.784,0.579,2.7093347835846435,6.257770170405825,9.061839671511631,8.645106266780212,0.0,87.88323424000448,6151.950689837117,46060.0,39.79409999999999,1.1434000000000049,6184.9000000000015,1.0,-19.811,-19.811,11.592901959985744,11.412901959985742,8.498978231101974,1.0,9.963068582960988,9.977735534103015,-999.0,0.0,rf0383,9.98346637600616,27429.0,11.688901959985744,11.512901959985744,8.645106266780212,9.963068582960988,9.98346637600616,-19.811,-19.811,8.498978231101974,8.498978231101974,-inf,39.79409999999999,1.1434000000000049,6184.9000000000015,1.0,1.0,0.0,10.750733727838833,1.0,11.39079064576885,1.0,1.7793384685092886,0.0,-999.0,0.0
40.2,1.1047,0.0,0.0,17.757,0.029,16.874,0.021,16.575,0.021,16.398,0.021,16.204,0.164,15.897,0.351,16.484,0.754,13.648,1.407,15.449,0.28,14.976,0.267,0.0,0.0,0.203,0.1493,0.1083,0.0821,0.0582,0.0472,0.0355,0.0227,0.0144,0.0,0.0,0.3611,0.3708,8.684952169434899,1.4597263,1.34441,-17.242,-18.587,-17.051,-18.51,1.0081997,0.94852066,-17.638,-17.502,1.1029968,1.0261421,-18.664,-18.605,2.0785255,1.970377,-19.608,-19.581,2.7805328,2.6526146,-20.291,-20.283,0.16021538,0.13146973,-18.455,-18.35,0.2550125,0.20909119,1.2305412,1.153326,1.9325485,1.8355637,3.2320595,3.0485039,0.015639326,0.0,1.0,7052.4,notineco,9.48,18.87,0.75,2792811595.117987,213011104.1036836,0.0,0,0.0,0.0,0.0,ALFALFA,-18.587,-18.548,-18.328,0.0,0.0,17.757,0.029,16.874,0.021,16.575,0.021,16.398,0.021,16.204,0.164,15.897,0.351,16.484,0.754,13.648,1.407,15.449,0.28,14.976,0.267,0.0,0.0,0.0,0.0,4.496920940899767,8.95114959438593,7.189805454139284,9.59216967457993,0.0,100.1437148928195,7021.000591810604,46061.0,40.25926001437366,1.116048348465711,7135.898040890932,3.0,-20.07529401815613,-999.0,11.669901959985744,11.493901959985743,9.659248022989894,0.0,9.91864690385613,10.109063221076084,-999.0,0.0,rf0384,9.642865516306019,28162.0,11.362901959985743,11.172901959985744,9.59216967457993,8.684952169434899,9.642865516306019,-18.587,-999.0,9.446041638901692,9.446041638901692,-inf,40.199999999999996,1.1047000000000078,7052.400000000002,1.0,0.0,1.0,9.851662574097178,1.0,12.370332692860664,1.0,1.1585095371876386,0.0,-999.0,0.0
40.3956,1.235,0.0,0.0,17.102,0.028,16.041,0.028,15.411,0.054,14.973,0.05,14.874,0.032,14.294,0.067,13.139,0.031,12.553,0.45,13.315,0.489,12.352,0.24,12.758,0.332,0.23,0.1693,0.1228,0.0931,0.066,0.0536,0.0403,0.0257,0.0164,0.0,0.0,0.4093,0.4203,9.803890445611389,2.3700619,1.6007977,-18.213,-19.814,-17.21,-19.58,1.5687923,1.228426,-18.586,-18.012,1.8473701,1.4450722,-20.031,-19.859,3.1118374,2.6176243,-21.203,-21.123,3.9768105,3.4264107,-22.012,-21.988,0.51675606,0.37646294,-19.438,-19.064,0.79533386,0.59310913,2.059801,1.7656612,2.9247742,2.5744476,4.77808,3.7987823,-0.008332568,0.0,1.0,6563.2,notineco,16.28,45.48,0.25,5866865025.78546,246161871.5932206,0.0,0,0.0,0.0,0.0,ALFALFA,-19.607,-19.615,-19.023,0.0,0.0,17.102,0.028,16.041,0.028,15.411,0.054,14.973,0.05,14.874,0.032,14.294,0.067,13.139,0.031,12.553,0.45,13.315,0.489,12.352,0.24,12.758,0.332,0.0,0.0,7.201022522913145,20.11686144607431,8.220447442653139,9.914534132547908,0.0,93.23180144988449,6531.966926664331,46062.0,40.3956,1.2350000000000023,6563.200000000003,1.0,-19.607,-19.607,11.537901959985742,11.355901959985744,9.76840609686967,1.0,9.803890445611389,10.087540575479816,-999.0,0.0,rf0385,10.1637563348297,27430.0,11.640901959985744,11.462901959985743,9.914534132547908,9.803890445611389,10.1637563348297,-19.607,-19.607,9.76840609686967,9.76840609686967,-inf,40.395599999999995,1.2350000000000023,6563.200000000003,1.0,1.0,0.0,10.390721922971437,1.0,11.650297850347926,1.0,1.9649034845826021,0.0,-999.0,0.0
40.5568,0.383,18.565,0.159,17.228,0.042,16.032,0.02,15.405,0.028,14.913,0.021,14.814,0.028,0.0,0.0,13.098,0.075,12.704,0.089,13.642,0.077,12.939,0.053,12.822,0.075,0.172,0.1266,0.0918,0.0696,0.0493,0.04,0.0301,0.0192,0.0122,0.0,0.0,0.3061,0.3142,9.924073222516324,3.0410938,1.9408569,-17.91,-19.851,-16.609,-19.65,1.8034153,1.3973198,-18.453,-17.847,2.1091785,1.6451035,-20.098,-19.956,3.372448,2.8332405,-21.287,-21.219,4.224491,3.6387672,-22.092,-22.071,0.6029148,0.4503746,-19.4,-19.047,0.90867805,0.69815826,2.1719475,1.8862953,3.0239906,2.691822,5.4621696,4.1823044,-0.012187173,0.0,1.0,6647.4,notineco,9.76,32.68,0.24,580140719.3174292,86794314.32797758,0.0,0,0.0,0.0,0.0,AO,-19.61,-19.685,-19.018,18.565,0.159,17.228,0.042,16.032,0.02,15.405,0.028,14.913,0.021,14.814,0.028,0.0,0.0,13.098,0.075,12.704,0.089,13.642,0.077,12.939,0.053,12.822,0.075,0.0,0.0,4.37097858582576,14.635612723851006,8.916471276621568,8.909661384776653,0.0,94.4218345681714,6620.049658891271,46063.0,40.5568,0.3829999999999974,6647.400000000001,1.0,-19.61,-19.61,11.538901959985743,11.355901959985744,8.763533349098415,1.0,9.924073222516324,9.953090393796192,-999.0,0.0,rf0386,9.964175325036898,27431.0,11.640901959985744,11.462901959985743,8.909661384776653,9.924073222516324,9.964175325036898,-19.61,-19.61,8.763533349098415,8.763533349098415,-inf,40.556799999999996,0.38299999999999745,6647.400000000001,1.0,1.0,0.0,10.70588713010042,1.0,11.742418427114218,0.0,1.0,0.0,-999.0,0.0
40.5601,0.8778,0.0,0.0,17.948,0.126,16.879,0.021,16.415,0.021,16.155,0.024,15.993,0.027,15.402,0.147,14.344,0.288,14.029,0.155,15.072,0.214,14.302,0.33,13.648,0.133,0.1703,0.1253,0.0909,0.0689,0.0489,0.0396,0.0298,0.019,0.0121,0.0,0.0,0.3031,0.3112,9.08423790319432,2.573391,1.8851357,-17.082,-18.967,-16.011,-18.584,1.523983,1.1862717,-17.78,-17.06,1.7430153,1.3154011,-19.096,-18.803,2.9585857,2.3737698,-20.154,-20.019,3.8206596,3.1393394,-20.92,-20.881,0.3924675,0.23207474,-18.735,-18.192,0.6114998,0.36120415,1.8270702,1.4195728,2.6891441,2.1851425,4.8700676,3.8382034,-0.0008658533,0.0,1.0,6723.3,notineco,8.02,16.84,0.42,2926890715.590945,301298126.07418007,0.0,0,0.0,0.0,0.0,ALFALFA,-18.624,-18.62,-18.194,0.0,0.0,17.948,0.126,16.879,0.021,16.415,0.021,16.155,0.024,15.993,0.027,15.402,0.147,14.344,0.288,14.029,0.155,15.072,0.214,14.302,0.33,13.648,0.133,0.0,0.0,3.6316279323388008,7.625513015035588,7.832756847400095,9.612534542703129,0.0,95.49442850291064,6694.028371325118,46064.0,40.560099999999984,0.8778000000000026,6723.300000000002,1.0,-18.624,-999.0,11.318901959985745,11.126901959985744,9.46640650702489,1.0,9.08423790319432,9.617099402807348,-999.0,0.0,rf0387,9.725233597322406,28163.0,11.370901959985742,11.181901959985742,9.612534542703129,9.08423790319432,9.725233597322406,-18.624000000000002,-999.0,9.46640650702489,9.46640650702489,-inf,40.560099999999984,0.8778000000000026,6723.300000000002,1.0,0.0,1.0,10.865199957503895,1.0,11.848404436781156,1.0,1.0271511017838406,0.0,-999.0,0.0
